audios	text	without_lm	with_lm
/home/ubuntu/.cache/huggingface/datasets/downloads/extracted/bbc7e5ef7e1baed3b86a20ce9e146e069a26e1bebd1feadc09a550c84ff03cf0/cv-corpus-6.1-2020-12-11/ta/clips/common_voice_ta_19329190.mp3	நீலச் சுடர்மணி வானம்  ஆங்கே	நீலச்சுடர்மணி வானம் ஆங்கே	நீலச் சுடர்மணி வானம் ஆங்கே
/home/ubuntu/.cache/huggingface/datasets/downloads/extracted/bbc7e5ef7e1baed3b86a20ce9e146e069a26e1bebd1feadc09a550c84ff03cf0/cv-corpus-6.1-2020-12-11/ta/clips/common_voice_ta_19329191.mp3	எந்நாளும் நன்னாளே	என்னாலும் நன் னாளே	என்னாகும் நன்னாளே
/home/ubuntu/.cache/huggingface/datasets/downloads/extracted/bbc7e5ef7e1baed3b86a20ce9e146e069a26e1bebd1feadc09a550c84ff03cf0/cv-corpus-6.1-2020-12-11/ta/clips/common_voice_ta_19329192.mp3	என்ன நண்பா எப்படி இருக்கீங்க	என்ன நண்பா எவ்பி இருக்கீங்க	என்ன நண்பா அவ்வி இருக்கீங்க
/home/ubuntu/.cache/huggingface/datasets/downloads/extracted/bbc7e5ef7e1baed3b86a20ce9e146e069a26e1bebd1feadc09a550c84ff03cf0/cv-corpus-6.1-2020-12-11/ta/clips/common_voice_ta_19329193.mp3	கூலிமக்கள் அதிகரித்தார் என்னசெய்வேன்	கூலி மக்கள் அதிகரித்தார் என்ன செய்தேன்	கூலி மக்கள் அதிகரித்தார் என்ன செய்வேன்
/home/ubuntu/.cache/huggingface/datasets/downloads/extracted/bbc7e5ef7e1baed3b86a20ce9e146e069a26e1bebd1feadc09a550c84ff03cf0/cv-corpus-6.1-2020-12-11/ta/clips/common_voice_ta_19423196.mp3	என்றனமூட வழக்க மெலாம்  தலை	என்றென மூட வளக்கமெ லாம் தலை	என்றனமூட வழக்க மெலாம் தலை
/home/ubuntu/.cache/huggingface/datasets/downloads/extracted/bbc7e5ef7e1baed3b86a20ce9e146e069a26e1bebd1feadc09a550c84ff03cf0/cv-corpus-6.1-2020-12-11/ta/clips/common_voice_ta_19423199.mp3	அவன் என்னை அடித்து விட்டான்	அவன் என்னை அடித்துவிட்டான்	அவன் என்னை அடித்து விட்டான்
/home/ubuntu/.cache/huggingface/datasets/downloads/extracted/bbc7e5ef7e1baed3b86a20ce9e146e069a26e1bebd1feadc09a550c84ff03cf0/cv-corpus-6.1-2020-12-11/ta/clips/common_voice_ta_19423201.mp3	கோயில் திருப்பணி என்பார்  அந்தக்	போயில் திருப்பணி என்பார்அந்தக்	கோயில் திருப்பணி என்பார் அந்தக்
/home/ubuntu/.cache/huggingface/datasets/downloads/extracted/bbc7e5ef7e1baed3b86a20ce9e146e069a26e1bebd1feadc09a550c84ff03cf0/cv-corpus-6.1-2020-12-11/ta/clips/common_voice_ta_19423203.mp3	பீடு பெற நில்	வீடு பிறநில்	வீடு பிற நில்
/home/ubuntu/.cache/huggingface/datasets/downloads/extracted/bbc7e5ef7e1baed3b86a20ce9e146e069a26e1bebd1feadc09a550c84ff03cf0/cv-corpus-6.1-2020-12-11/ta/clips/common_voice_ta_19423205.mp3	சுவையுடன் அமைந்தவை கவலை விளைத்தன	சுவையுடன் அமைந்தவைக் கவலை விளைத்தன	சுவையுடன் அமைந்தவை கவலை விளைத்தன
/home/ubuntu/.cache/huggingface/datasets/downloads/extracted/bbc7e5ef7e1baed3b86a20ce9e146e069a26e1bebd1feadc09a550c84ff03cf0/cv-corpus-6.1-2020-12-11/ta/clips/common_voice_ta_20944997.mp3	லாயிரங் கப்பல்கள் போய்வரச் செய்தோம்	லாயிரன் கப்பல்கள் போய்வரச் செய்தோம்	லாயின் கப்பல்கள் போய்வரச் செய்தோம்
/home/ubuntu/.cache/huggingface/datasets/downloads/extracted/bbc7e5ef7e1baed3b86a20ce9e146e069a26e1bebd1feadc09a550c84ff03cf0/cv-corpus-6.1-2020-12-11/ta/clips/common_voice_ta_20944998.mp3	முகமல ரோடு முகமலர் ஒற்றியும்	முகமலரோடு முகமலர் ஒற்றியும்	முகமல ரோடு முகமலர் ஒற்றியும்
/home/ubuntu/.cache/huggingface/datasets/downloads/extracted/bbc7e5ef7e1baed3b86a20ce9e146e069a26e1bebd1feadc09a550c84ff03cf0/cv-corpus-6.1-2020-12-11/ta/clips/common_voice_ta_20944999.mp3	முனைமுகத்து நில்லேல்	முனைமுகத்து மில்லேல்உு	முனைமுகத்து நில்லேல்
/home/ubuntu/.cache/huggingface/datasets/downloads/extracted/bbc7e5ef7e1baed3b86a20ce9e146e069a26e1bebd1feadc09a550c84ff03cf0/cv-corpus-6.1-2020-12-11/ta/clips/common_voice_ta_20945000.mp3	பெருங்கனல்போல் பொறுத்திருப்பாய் உன் பகைவன்	பெருங்கணல்போல் பொருத்திருப்பாய் உன் பகைவன்	பெருங்கனல்போல் பொறுத்திருப்பாய் உன் பகைவன்
/home/ubuntu/.cache/huggingface/datasets/downloads/extracted/bbc7e5ef7e1baed3b86a20ce9e146e069a26e1bebd1feadc09a550c84ff03cf0/cv-corpus-6.1-2020-12-11/ta/clips/common_voice_ta_20945080.mp3	பருவத்தே பயிர் செய்	பருவத தே பயிர் செய்	பருவத்தே பயிர் செய்
/home/ubuntu/.cache/huggingface/datasets/downloads/extracted/bbc7e5ef7e1baed3b86a20ce9e146e069a26e1bebd1feadc09a550c84ff03cf0/cv-corpus-6.1-2020-12-11/ta/clips/common_voice_ta_20945081.mp3	தாளாற்றித் தந்த பொருளெல்லாம் தக்கார்க்கு வேளாண்மை செய்தற் பொருட்டு	தாலாற்றி தந்த பொருளெல்லாம் தக்காரிக்க வேலான்மை செய்தர் பொருட்டு	தாளாற்றித் தந்த பொருளெல்லாம் தக்கார்க்கு வேளாண்மை செய்த பொருட்டு
/home/ubuntu/.cache/huggingface/datasets/downloads/extracted/bbc7e5ef7e1baed3b86a20ce9e146e069a26e1bebd1feadc09a550c84ff03cf0/cv-corpus-6.1-2020-12-11/ta/clips/common_voice_ta_20945087.mp3	நஞ்சைக் கலப்பதற்கு நம்மைஅன்று நண்ணினான்	நஞ்சை கலப்பதற்கு நம்மய அஞ்ச நண்மினால்	நஞ்சைக் கலப்பதற்கு நம்மை பஞ்ச நண்ணினான்
/home/ubuntu/.cache/huggingface/datasets/downloads/extracted/bbc7e5ef7e1baed3b86a20ce9e146e069a26e1bebd1feadc09a550c84ff03cf0/cv-corpus-6.1-2020-12-11/ta/clips/common_voice_ta_20945093.mp3	மின்னொளியாள் வராததுதான் பாக்கியிந்த நேரம்	மின்னொழியால் வராததுதான் பாககி இந்த நேரம்	மின்னொளியாள் வராததுதான் பாக்கி இந்த நேரம்
/home/ubuntu/.cache/huggingface/datasets/downloads/extracted/bbc7e5ef7e1baed3b86a20ce9e146e069a26e1bebd1feadc09a550c84ff03cf0/cv-corpus-6.1-2020-12-11/ta/clips/common_voice_ta_20945094.mp3	இந்நேரம் போயிருப்பார் இந்நேரம் பேர்த்தெடுப்பார்	இன்மேரம் போயிருப்பார் இன்மேனம் பேர்த்தெடுப்பார்	இந்நேரம் போயிருப்பார் இந்நேரம் பேர்த்தெடுப்பார்
/home/ubuntu/.cache/huggingface/datasets/downloads/extracted/bbc7e5ef7e1baed3b86a20ce9e146e069a26e1bebd1feadc09a550c84ff03cf0/cv-corpus-6.1-2020-12-11/ta/clips/common_voice_ta_19345213.mp3	வானையளப் போம்கடல் மீனையளப்போம்	வானை அளப்போம் கடல் மீனை அளப்போம்	வானையளப் போம்கடல் மீனையளப்போம்
/home/ubuntu/.cache/huggingface/datasets/downloads/extracted/bbc7e5ef7e1baed3b86a20ce9e146e069a26e1bebd1feadc09a550c84ff03cf0/cv-corpus-6.1-2020-12-11/ta/clips/common_voice_ta_19345215.mp3	இங்கிருந்து கேட்டார் இருவரும் என்னவென்றால்	இங்கிருந்து கேட்டார் எருவரும் என்ன வென்றாள்	இங்கிருந்து கேட்டார் இருவரும் என்ன வென்றால்
/home/ubuntu/.cache/huggingface/datasets/downloads/extracted/bbc7e5ef7e1baed3b86a20ce9e146e069a26e1bebd1feadc09a550c84ff03cf0/cv-corpus-6.1-2020-12-11/ta/clips/common_voice_ta_19345219.mp3	கவிஞனுக்கும் காதலிக்கும் மீட்சி தந்தார்	கவிஞனக்கும் காதலைக்கும் மீற்சு தந்தார்	கவிஞனுக்கும் காதலிக்கும் மீட்சி தந்தார்
/home/ubuntu/.cache/huggingface/datasets/downloads/extracted/bbc7e5ef7e1baed3b86a20ce9e146e069a26e1bebd1feadc09a550c84ff03cf0/cv-corpus-6.1-2020-12-11/ta/clips/common_voice_ta_19345220.mp3	தோற்றமது குறைவுபடச் சுவாசம்மேல் வாங்க	தோற்றமது குறைவுபட சவாசம்மேல் வாங்க	தோற்றமது குறைவுபடச் சுவாசம்மேல் வாங்க
/home/ubuntu/.cache/huggingface/datasets/downloads/extracted/bbc7e5ef7e1baed3b86a20ce9e146e069a26e1bebd1feadc09a550c84ff03cf0/cv-corpus-6.1-2020-12-11/ta/clips/common_voice_ta_19345222.mp3	என்னை அறிந்தால்	என்னை அறிந்தாள்	என்னை அறிந்தால்
/home/ubuntu/.cache/huggingface/datasets/downloads/extracted/bbc7e5ef7e1baed3b86a20ce9e146e069a26e1bebd1feadc09a550c84ff03cf0/cv-corpus-6.1-2020-12-11/ta/clips/common_voice_ta_19345234.mp3	நாற்றிசை வீதிகள் தோற்றவும் செய்தோம்	நாற்றிச வீதிகள் தோற்றவும் செய்தோம்	நாற்றிசை வீதிகள் தோற்றவும் செய்தோம்
/home/ubuntu/.cache/huggingface/datasets/downloads/extracted/bbc7e5ef7e1baed3b86a20ce9e146e069a26e1bebd1feadc09a550c84ff03cf0/cv-corpus-6.1-2020-12-11/ta/clips/common_voice_ta_19345236.mp3	தோன்றிற்று மங்கை தூக்கம் நீங்காது	தோன்றிற்று மங்கை தூக்கம் நேங்காது	தோன்றிற்று மங்கை தூக்கம் நீங்காது
/home/ubuntu/.cache/huggingface/datasets/downloads/extracted/bbc7e5ef7e1baed3b86a20ce9e146e069a26e1bebd1feadc09a550c84ff03cf0/cv-corpus-6.1-2020-12-11/ta/clips/common_voice_ta_19345238.mp3	சாற்றி லேதும் தவறே இல்லை	சாற்றிலேதும் தவரே இல்லை	சாற்றி லேதும் தவறே இல்லை
/home/ubuntu/.cache/huggingface/datasets/downloads/extracted/bbc7e5ef7e1baed3b86a20ce9e146e069a26e1bebd1feadc09a550c84ff03cf0/cv-corpus-6.1-2020-12-11/ta/clips/common_voice_ta_19345240.mp3	காடுபோல் இருப்பது கருதிக் கனைத்தார்	காடுபோல் எருப்பது கருதிக் கனைத்தார்	காடுபோல் இருப்பது கருதிக் கனைத்தார்
/home/ubuntu/.cache/huggingface/datasets/downloads/extracted/bbc7e5ef7e1baed3b86a20ce9e146e069a26e1bebd1feadc09a550c84ff03cf0/cv-corpus-6.1-2020-12-11/ta/clips/common_voice_ta_19345241.mp3	காப்பீர் என்று காப்புங் கட்டி	காப்வியீர் என்று காப்புங் கட்டிக்	காப்பீர் என்று காப்புங் கட்டிக்
/home/ubuntu/.cache/huggingface/datasets/downloads/extracted/bbc7e5ef7e1baed3b86a20ce9e146e069a26e1bebd1feadc09a550c84ff03cf0/cv-corpus-6.1-2020-12-11/ta/clips/common_voice_ta_21330612.mp3	மன்னும் உலகம் மறைந்தொழியும் காலமட்டும்	மண்ணும் உலகம் மறைந்தொழியும் கால மட்டும்	மண்ணும் உலகம் மறைந்தொழியும் காலமட்டும்
