Unnamed: 0	audios	text	without_lm	with_lm
499	/home/ubuntu/speech_data/t-seed/CommonVoice/Tamil/common_voice_ta_21261074.wav	kadlu lthaid dduppdu wazhnvaik	kadlullthaid dduppdu  wazhnvaike	kadlu lthaid dduppdu  wazhnvaik
500	/home/ubuntu/speech_data/t-seed/CommonVoice/Tamil/common_voice_ta_21261077.wav	nanu mudvzhkm nadudl perita 	nanu mud vzhkm nadudl perita	nanu mudvzhkm nadudl perita
501	/home/ubuntu/speech_data/t-seed/CommonVoice/Tamil/common_voice_ta_21261087.wav	seduvai medurut veedi samaippom	seduvai medurut veehi samaippom	seduvai medurut veedi samaippom
502	/home/ubuntu/speech_data/t-seed/CommonVoice/Tamil/common_voice_ta_21261089.wav	aerppatdoug kareridai opparppa 	arfatdk karer idai oppa rppa	arfadu karer idai opparppa
503	/home/ubuntu/speech_data/t-seed/CommonVoice/Tamil/common_voice_ta_21261091.wav	onrench saidduve   nl	onrench saidduve  nl	onrench saidduve  nl
504	/home/ubuntu/speech_data/t-seed/CommonVoice/Tamil/common_voice_ta_21261103.wav	vlrthduvrk kuzhandikeku vydumun rinbin	vlrthduvr kuzhandikeku  mydu mun rinbin	vlrthduvrk kuzhandikeku  vydumun rinbin
505	/home/ubuntu/speech_data/t-seed/CommonVoice/Tamil/common_voice_ta_21261104.wav	bumi dirut uan 	bomai dirutun	bome dirut un
506	/home/ubuntu/speech_data/t-seed/CommonVoice/Tamil/common_voice_ta_21261105.wav	enru coory ezhundaal ammai 	aenru coory ezhundaal  ammai	enru coory ezhundaal  ammai
507	/home/ubuntu/speech_data/t-seed/CommonVoice/Tamil/common_voice_ta_21261106.wav	manidam enpathu kunru  dnil	manidam enpathu kunru dnil	manidam enpathu kunru dnil
508	/home/ubuntu/speech_data/t-seed/CommonVoice/Tamil/common_voice_ta_21261107.wav	 gannnike kruthike kwarandvan nathan    	gannnike kruthike kwarandvan  nat	gannnike kruthike kwarandvan  nat
509	/home/ubuntu/speech_data/t-seed/CommonVoice/Tamil/common_voice_ta_19965786.wav	mnitham enpathu banbuklodu inaiand wazhkeguye 	mnitham enpathu ban buklodui inaiand wazhegu	mnitham enpathu banbuklodu inaiand wazhkeguy
510	/home/ubuntu/speech_data/t-seed/CommonVoice/Tamil/common_voice_ta_19965792.wav	bavadai sttaielllam yarum wangchrdillai	bawadai sttaiellam yarum vamf uirdullai	bavadai sttaielllam yarum vemf nir dollai
511	/home/ubuntu/speech_data/t-seed/CommonVoice/Tamil/common_voice_ta_19965796.wav	arvean deadaid danden  auinum	drvendi adaid danden  ayinum	br vendi adai danden  auinum
512	/home/ubuntu/speech_data/t-seed/CommonVoice/Tamil/common_voice_ta_19965799.wav	 kolthinike coyv dundo     beankl 	kolthinike coyvdundo  beankl	kolthinike coyv dundo  beankl
513	/home/ubuntu/speech_data/t-seed/CommonVoice/Tamil/common_voice_ta_19965807.wav	tonrin bukzhodu tonruk	tonritn buklodu donru	tonrib bukzhodu dondu
514	/home/ubuntu/speech_data/t-seed/CommonVoice/Tamil/common_voice_ta_19965811.wav	dotti irukum oruveettrukil	dotti irukum oruvit driim	dotti irukum orut deriim
515	/home/ubuntu/speech_data/t-seed/CommonVoice/Tamil/common_voice_ta_19965814.wav	ideaen uraiathumin nen nguythe	idiaen uraiathu minnre  aguithde	ideaen vraiathu innl  kdithde
516	/home/ubuntu/speech_data/t-seed/CommonVoice/Tamil/common_voice_ta_19965815.wav	 ivwa ruraithan  buvi	a ivwaruraithan  buvi	ivwa ruraithan  buvi
517	/home/ubuntu/speech_data/t-seed/CommonVoice/Tamil/common_voice_ta_19965816.wav	iiambinal  sngaili ezhuppinal  ezhupf	iiambinal sngailielub binal  elumf	iiambinal sngaili ael bonal  melum
518	/home/ubuntu/speech_data/t-seed/CommonVoice/Tamil/common_voice_ta_19965867.wav	mukil erichlai munne nirut	mukil derichlai munnane ethi	mukil erichlai munne ini
519	/home/ubuntu/speech_data/t-seed/CommonVoice/Tamil/common_voice_ta_19965868.wav	mukthan amarndinidu noki akthanam inco linde arm 	mukthan amar ninidu noki akthanam incol enideram	mukthan amarndinidu noki akthanam incol enaid eram
520	/home/ubuntu/speech_data/t-seed/CommonVoice/Tamil/common_voice_ta_19965869.wav	onnaraid derel 	onnaraid derel	onnaraid derel
521	/home/ubuntu/speech_data/t-seed/CommonVoice/Tamil/common_voice_ta_19965870.wav	dlaivi vizhipputon dlaisaib pathaium	dlaivi velikudd dlai asaippdaium	dlaivi veli udl dlai asai vdaium
522	/home/ubuntu/speech_data/t-seed/CommonVoice/Tamil/common_voice_ta_19965871.wav	dnlaithan vicukinran chandrnum enmel 	dnlaithan visauairan slndrnum enmel	dnlaithan vidai aran chandrnum enmel
523	/home/ubuntu/speech_data/t-seed/CommonVoice/Tamil/common_voice_ta_19965897.wav	nnru dmizhnvlrg   dmizhn	nnru dmizhnvlrg  dmizhn	nnru dmizhnvlrg  dmizhn
524	/home/ubuntu/speech_data/t-seed/CommonVoice/Tamil/common_voice_ta_19965899.wav	binnilai eannib batti peridum	binnil ennaib battib berium	binnilai eannib batti peridum
525	/home/ubuntu/speech_data/t-seed/CommonVoice/Tamil/common_voice_ta_19965900.wav	boduak ellarkum kuthguysai 	boduak ellarkum kuthrai sai	boduak ellarkum kothai sai
526	/home/ubuntu/speech_data/t-seed/CommonVoice/Tamil/common_voice_ta_19965901.wav	saivu nat kalioil sainndraund dvrin	saibu nar kaliol saiantrundavrin	saivu nat kalioil saidan trunda bin
527	/home/ubuntu/speech_data/t-seed/CommonVoice/Tamil/common_voice_ta_19713614.wav	enru vishmkudithdar  awar	enru vishmkudithdar  awar	enru vishmkudithdar  awar
528	/home/ubuntu/speech_data/t-seed/CommonVoice/Tamil/common_voice_ta_19713616.wav	ellanl armurnrum idainirnrl gand	ellanl armurnhum idainurnhl gand	ellanl armurnrum idainirnrl gand
529	/home/ubuntu/speech_data/t-seed/CommonVoice/Tamil/common_voice_ta_19713621.wav	kllen unnai mdippar  gannnil	kllen uanmai madipparu knlin	kllen uanmai mdippar kanlil
530	/home/ubuntu/speech_data/t-seed/CommonVoice/Tamil/common_voice_ta_19713622.wav	sirmai mrel 	seermai mrvier	seeraea  mrven
531	/home/ubuntu/speech_data/t-seed/CommonVoice/Tamil/common_voice_ta_19713778.wav	dedi eduathuvandan 	bevdi eduathu vandan	bedi eduathu vandan
532	/home/ubuntu/speech_data/t-seed/CommonVoice/Tamil/common_voice_ta_19728352.wav	ungalidam aricl kaliak irukkinrnwa 	ungalidam maraikl kaliyak irukchrndwa	ungalidam araiil kaliak irukchrta
533	/home/ubuntu/speech_data/t-seed/CommonVoice/Tamil/common_voice_ta_19728354.wav	sevvaiir nirmudippir senru 	sevvaiur nirmudippir  senru	sevvaiir nirmudippir  senru
534	/home/ubuntu/speech_data/t-seed/CommonVoice/Tamil/common_voice_ta_19728355.wav	 neeim beanklum   nikar   enkinrar  	neeim beanklum nikar eankinrar	neeim beanklum nikar enkinrar
535	/home/ubuntu/speech_data/t-seed/CommonVoice/Tamil/common_voice_ta_19728356.wav	dmizhaki wasikd arudl vendum	dmizhaki wasikd arudl vendum	dmizhaki wasikd arudl vendum
536	/home/ubuntu/speech_data/t-seed/CommonVoice/Tamil/common_voice_ta_19728358.wav	dondaiile uuirezhuppum olioinrick gannnil	dondaiile uuirluppm oliainrick gannnil	dondaiile uuirezhuppum olioinrick gannnil
537	/home/ubuntu/speech_data/t-seed/CommonVoice/Tamil/common_voice_ta_19728426.wav	kudrkm vlaithe  perung	kudrhm vlaithe perung	kudrkm vlaithe perung
538	/home/ubuntu/speech_data/t-seed/CommonVoice/Tamil/common_voice_ta_19728427.wav	binner mahnaib baryt dzhaithar 	binner mahanaib beryt dlaithar	binner mahnaib baryt dzhaithar
539	/home/ubuntu/speech_data/t-seed/CommonVoice/Tamil/common_voice_ta_19728429.wav	udukguy izhandvan guybol  angae  idukan klaivatam ntbu 	urukguy idandvan guyppod angae idukan klaivdam ntbu	udukguy izhandvan guyppd angae idukan klaivatam ntbu
540	/home/ubuntu/speech_data/t-seed/CommonVoice/Tamil/common_voice_ta_20100347.wav	trundaumo ich smugam 	dirundaumozhich s mokm	trunda mozhi samook m
541	/home/ubuntu/speech_data/t-seed/CommonVoice/Tamil/common_voice_ta_20100348.wav	adicl neytom  perum	adicl naitom  perum	adicl saitom  perum
542	/home/ubuntu/speech_data/t-seed/CommonVoice/Tamil/common_voice_ta_20100353.wav	 skaiin krnraibol rundaal 	kruppn jkaiil krnraipbol rundaal	kruppn kaiil krnraibol rundaal
543	/home/ubuntu/speech_data/t-seed/CommonVoice/Tamil/common_voice_ta_20100356.wav	veedikl idaiil traiai vilki	veedikl idaiil diraiai vlki	veedikl idaiil viraivai vilki
544	/home/ubuntu/speech_data/t-seed/CommonVoice/Tamil/common_voice_ta_19385511.wav	   avvirndu mulikaiil arangae neeasai 	avvirndu mulikaiil arangae neeyasai	avvirndu mulikaiil arangae neeasai
545	/home/ubuntu/speech_data/t-seed/CommonVoice/Tamil/common_voice_ta_19385514.wav	kadl brithdar  kett	kadl brithdar  kett	kadl brithdar  kett
546	/home/ubuntu/speech_data/t-seed/CommonVoice/Tamil/common_voice_ta_19385539.wav	chandtham mrvad dandai	chandtham mrvad dandai	chandtham mrvad dandai
547	/home/ubuntu/speech_data/t-seed/CommonVoice/Tamil/common_voice_ta_19385540.wav	sgamrundaal kattao nilveidan 	sgamrundaal kattao nilve needan	sgamrundaal kattao nilve needan
548	/home/ubuntu/speech_data/t-seed/CommonVoice/Tamil/common_voice_ta_19385541.wav	vruth maiirub pathai ninaithar 	vruth mai iruppdai ninaithar	vruth mai diruppdnai ninaithar
549	/home/ubuntu/speech_data/t-seed/CommonVoice/Tamil/common_voice_ta_19385542.wav	keizhirundau bambuviraian todum  mr	lirundau bambu viraiantodum  mr	tali rundau bambuviraian todum  mr
550	/home/ubuntu/speech_data/t-seed/CommonVoice/Tamil/common_voice_ta_19385579.wav	undu mudindadum ull kreaaium	gundu mudindadum ull kriyaium	bundu mudindadum ull kreaaium
551	/home/ubuntu/speech_data/t-seed/CommonVoice/Tamil/common_voice_ta_19385580.wav	culernr vand klire  endu	culernr vandk klire endu	culernr vand klire endu
552	/home/ubuntu/speech_data/t-seed/CommonVoice/Tamil/common_voice_ta_19385582.wav	mucoorthththil unmanaivi pillaibernral enral 	mucoththil ommanaivi pillai bernral enral	mucoorthththil unmanaivi pillai bernral enral
553	/home/ubuntu/speech_data/t-seed/CommonVoice/Tamil/common_voice_ta_19385586.wav	attinil runda denn venral 	atdinil irunda dennn venral	attinil runda denn venral
554	/home/ubuntu/speech_data/t-seed/CommonVoice/Tamil/common_voice_ta_19385674.wav	innum silnalil atsi enkkenban 	innum silnadil achsu enkenban	innum silnalil achi enkkenban
555	/home/ubuntu/speech_data/t-seed/CommonVoice/Tamil/common_voice_ta_19385675.wav	dinailvu bothach srupul nir  neend panailvu kattum  bdithtal 	dinailvu bothal sruppul  nee nind banailvu kattum bdithtal	dinailvu bothl srupul  nee ninr panailvu kattum bdithtal
556	/home/ubuntu/speech_data/t-seed/CommonVoice/Tamil/common_voice_ta_19385676.wav	nimiernd nil  vlaind nirhade 	nimierndnil vlaind nirhadue	nimiernd nil vlaind nirhade
557	/home/ubuntu/speech_data/t-seed/CommonVoice/Tamil/common_voice_ta_19385677.wav	kadu  bllm	kadu bllm	kadu bllm
558	/home/ubuntu/speech_data/t-seed/CommonVoice/Tamil/common_voice_ta_19385685.wav	solai mlre  swarnnthin varppdme 	solai mlre  svrnthin varppdme	solai mlre  swarnnthin varppdme
559	/home/ubuntu/speech_data/t-seed/CommonVoice/Tamil/common_voice_ta_19385686.wav	engae byan  rda ingae 	engae byan rda ingae	engae byan rda ingae
560	/home/ubuntu/speech_data/t-seed/CommonVoice/Tamil/common_voice_ta_19385687.wav	vaikal vetti danni bachea kalmelllam boe bochu	vaikalu vetf thannir baichea kalmelllam boy bochu	vaikal vemf thannil bachea kalmelllam boy bochu
561	/home/ubuntu/speech_data/t-seed/CommonVoice/Tamil/common_voice_ta_19385689.wav	dtsinaam enpathu suriya udiam denkizhkguy noki nkarvdu 	dtsinayanam enpathu suriaukaiam beankilkui noki nkrvdu	dtsinaam enpathu suriya udiam bean killai noki nkarvdu
562	/home/ubuntu/speech_data/t-seed/CommonVoice/Tamil/common_voice_ta_19947154.wav	arsbr daniyril oruwar anir 	arsbr tanuyril oruvaranau	arsbr daniyril oruwar angau
563	/home/ubuntu/speech_data/t-seed/CommonVoice/Tamil/common_voice_ta_19947155.wav	buvikon ruraippane  brousher kooddam	buvikon duraippane broush kooddam	buvikon ruraippane brousher kooddam
564	/home/ubuntu/speech_data/t-seed/CommonVoice/Tamil/common_voice_ta_19947156.wav	    kzhithdai uruppd wanee 	klithdai uruppd wangai	kzhithdai uruppd wadai
565	/home/ubuntu/speech_data/t-seed/CommonVoice/Tamil/common_voice_ta_19947157.wav	adukdukaich silridamboy arikondu	adukdukkaich silritham bozhi azh cond	adukdukaich sirithan kozhi azh condu
566	/home/ubuntu/speech_data/t-seed/CommonVoice/Tamil/common_voice_ta_19947158.wav	 adukettub pereavan   appa  appa  	aju kettub pereavan appa appa	adukettub pereavan appa appa
567	/home/ubuntu/speech_data/t-seed/CommonVoice/Tamil/common_voice_ta_19947164.wav	denrlile melllch silirkum mlrbole	kenrlile mnncsudirhum alrbole	denrlile nll silirkum mlrbole
568	/home/ubuntu/speech_data/t-seed/CommonVoice/Tamil/common_voice_ta_19947165.wav	enruraithane  ulkppn ezhundaudulli	enruraichene ulkppni end bulli	enruraithane ulkppn endu bumi
569	/home/ubuntu/speech_data/t-seed/CommonVoice/Tamil/common_voice_ta_19947166.wav	ippazhum wakguy iruvrum kettarkl 	ippalum wakguy iruvrum kettarkl	ippazhum wakguy iruvrum kettarkl
570	/home/ubuntu/speech_data/t-seed/CommonVoice/Tamil/common_voice_ta_19947168.wav	ilai dlaimuraiiner dmco wazhnvinil	ilai dlaimuraiinr dmco wazhfuvir	ilai dlaimuraiiner dmco wazhnvil
571	/home/ubuntu/speech_data/t-seed/CommonVoice/Tamil/common_voice_ta_19947169.wav	wazhnvuk covwad  iand	wazhnvu cov wad iundak	wazhnvu covwad undak
572	/home/ubuntu/speech_data/t-seed/CommonVoice/Tamil/common_voice_ta_19947176.wav	suymri yadicol tozha   nee	suy mriadai kol kolami	duy mriadai kol kolam
573	/home/ubuntu/speech_data/t-seed/CommonVoice/Tamil/common_voice_ta_20593127.wav	solbdilnee enrdvl suttuvirl etti 	solbchul nee en radvl sutnddirl eetti	solbdilnee enrdvl suttuvirl etti
574	/home/ubuntu/speech_data/t-seed/CommonVoice/Tamil/common_voice_ta_20593128.wav	enmnam kadl naich  sen	en mnamk adl nikehin	en mnam adl nirhum
575	/home/ubuntu/speech_data/t-seed/CommonVoice/Tamil/common_voice_ta_20593129.wav	dmizhundu dmizhhmk lundu  inbd	dmilundu dmizhhmklonru  inbk	dmizhundu dmizhhmkl onru  inbk
576	/home/ubuntu/speech_data/t-seed/CommonVoice/Tamil/common_voice_ta_20593130.wav	evrum buthkthin uanmiahn vilaiai goduthdillai  adnai achdithd vilai dan 	evrum buthkthin minniahn vilai goduthdillai   udnai arnrdithd vlaidan	evrum buthkthin iliahn vilai goduthdillai   unnai arnr ddithd vilai dan
577	/home/ubuntu/speech_data/t-seed/CommonVoice/Tamil/common_voice_ta_20593131.wav	arnenum inbmum enum  dirnrindau didinry vand borul 	adnenum inbmunenum dirnarindau dirinry mang bodulm	arnenum inbmum enum dirn arindau didinry wanga bodu
578	/home/ubuntu/speech_data/t-seed/CommonVoice/Tamil/common_voice_ta_20593142.wav	dmizhnbal ennat danbal	dmizhonbal ennat tan bal	dmizhnbal ennat danbal
579	/home/ubuntu/speech_data/t-seed/CommonVoice/Tamil/common_voice_ta_20593143.wav	selvathul selvm sevichelvm achelvm selvthlelllaan dlai 	selvathul selvm sevichelvm achelvm selvthul ellan dlai	selvathul selvm sevichelvm achelvm selvathul ellam dlai
580	/home/ubuntu/speech_data/t-seed/CommonVoice/Tamil/common_voice_ta_20593145.wav	ndaium brppumuner vndikl saivom	ndaium brppum uner vndikl saivom	ndaium brppumuner vndikl saivom
581	/home/ubuntu/speech_data/t-seed/CommonVoice/Tamil/common_voice_ta_19670926.wav	iruwar ito sakinrom  nalai neengal	iruwar ito sakinrom nalai neingal	iruwar ito sakinrom nalai neengal
582	/home/ubuntu/speech_data/t-seed/CommonVoice/Tamil/common_voice_ta_19670927.wav	 andthai namak ennnum	andthai namak enmm	andthai namak ennum
583	/home/ubuntu/speech_data/t-seed/CommonVoice/Tamil/common_voice_ta_19670928.wav	ulluv delllam uyervulll enthelindau	uluvdelllam uyervulll inthzhu	ulluv delllam uyervulll nirthli
584	/home/ubuntu/speech_data/t-seed/CommonVoice/Tamil/common_voice_ta_19670929.wav	innaren rennainee arindau coll	innaran dennai nee aryinji bcolla	innaren dennai nee arindau colla
585	/home/ubuntu/speech_data/t-seed/CommonVoice/Tamil/common_voice_ta_19670961.wav	vizhithtal  kadil veediyil dolaivil	vizhithal kavil veediail dolaivil	vizhithtal kavi veediyil dolaivil
586	/home/ubuntu/speech_data/t-seed/CommonVoice/Tamil/common_voice_ta_19670962.wav	vliahduay tavi vliahdu manbol 	vliahduvaid tavi vliahdu manbol	vliahdu vai tavi vliahdu manbol
587	/home/ubuntu/speech_data/t-seed/CommonVoice/Tamil/common_voice_ta_19670964.wav	bllthil veezhnnndraukum crudrellam	bllthil veezhnndiraukum crutrelllam	bllthil veezhnnndraukum crudrellam
588	/home/ubuntu/speech_data/t-seed/CommonVoice/Tamil/common_voice_ta_19671044.wav	vendeadu aruvar   avrnrin	vendeadu aruvar  avthin	vendeadu aruvar  akthin
589	/home/ubuntu/speech_data/t-seed/CommonVoice/Tamil/common_voice_ta_19671045.wav	   veezhnvdu namak rupfnum 	veezhnvru namakm irufinum	veezhnvdu namak rupfnum
590	/home/ubuntu/speech_data/t-seed/CommonVoice/Tamil/common_voice_ta_19671047.wav	bzhippn bucrel 	blippenb bucrel	klippin  bucrel
591	/home/ubuntu/speech_data/t-seed/CommonVoice/Tamil/common_voice_ta_19671049.wav	oidlsai omthlai sayudl saiom	ouidl sai omdlai saudl saiom	oidlsai omthlai sayudl saiom
592	/home/ubuntu/speech_data/t-seed/CommonVoice/Tamil/common_voice_ta_19671065.wav	manngaettub boyvittar  vijaya rani	mannkttub boyvittar vijaya rani	manngaettub boyvittar vijaya rani
593	/home/ubuntu/speech_data/t-seed/CommonVoice/Tamil/common_voice_ta_19671066.wav	sandegam katekinrane  dk vidailippir 	sndaigam katetinrane dk idai lippir	sandegam katekinrane dk vidailippir
594	/home/ubuntu/speech_data/t-seed/CommonVoice/Tamil/common_voice_ta_19671067.wav	klyan velaielllam jora ndougkudu	klyan melaielllam sor ndougkudu	klyan velaielllam jora ndougkudu
595	/home/ubuntu/speech_data/t-seed/CommonVoice/Tamil/common_voice_ta_19671068.wav	amai nilaimaidan advrkum undu	amai nilaimaidan advrkum undu	amai nilaimaidan advrkum undu
596	/home/ubuntu/speech_data/t-seed/CommonVoice/Tamil/common_voice_ta_19671069.wav	srumaiul neengaea incol mrumaium immaium inbm arum 	srumaiul neengaeaiin col mrumaium ivmaium inbm arum	srumaiul neengaea incol mrumaium immaium inbm arum
597	/home/ubuntu/speech_data/t-seed/CommonVoice/Tamil/common_voice_ta_19671075.wav	nbi awarkl coorinargl	npbiywarkl coory narkl	nbi awarkl coorinargl
598	/home/ubuntu/speech_data/t-seed/CommonVoice/Tamil/common_voice_ta_19671076.wav	manbdaippe kadlenil kadluku	man bdaippe kadlenil kadluku	manbdaippe kadlenil kadluku
599	/home/ubuntu/speech_data/t-seed/CommonVoice/Tamil/common_voice_ta_19671077.wav	 nlikushd roki   en echrickk    	nli cosd roki  enkch rickk	nlikushd roki  en echrickk
600	/home/ubuntu/speech_data/t-seed/CommonVoice/Tamil/common_voice_ta_19671078.wav	donmai mrel 	donmai mrel	donmai mrel
601	/home/ubuntu/speech_data/t-seed/CommonVoice/Tamil/common_voice_ta_19671079.wav	oppuravinal vrungaedenil afdoruvan virnrucol dkdudaiathu 	opprarvinal vrunkednil atorvan viathukol dkzhd dudaiathu	oppuravinal vrungaedenil ato ven vaiathu kol dkdudaiathu
602	/home/ubuntu/speech_data/t-seed/CommonVoice/Tamil/common_voice_ta_19642108.wav	nasm vlikek nvinrdu yaddi  tozhi  stdam	nasm vlikek nvinrdu yaddi tozhi stdham	nasm vlikek nvinrdu yaddi tozhi stdam
603	/home/ubuntu/speech_data/t-seed/CommonVoice/Tamil/common_voice_ta_19642109.wav	ianneram mekthil arib brandiduvar 	inneram mekthil arib brandiduvar	ianneram mekthil arib brandiduvar
604	/home/ubuntu/speech_data/t-seed/CommonVoice/Tamil/common_voice_ta_19642110.wav	kadile veezhnanddu  muthm klaiandde 	kadilel veezhnnddu muthm klaiandde	kadile veezhnanddu muthm klaiandde
605	/home/ubuntu/speech_data/t-seed/CommonVoice/Tamil/common_voice_ta_19642111.wav	kdvul duvkick goduth  bl	kdvl dukkick goduthbl	kdvul duvkick goduth bl
606	/home/ubuntu/speech_data/t-seed/CommonVoice/Tamil/common_voice_ta_19642112.wav	   neelwan adikekul udl mraiathu 	neelwan adikekul udzhu mraiathu	neelwan adikekul uddu mraiathu
607	/home/ubuntu/speech_data/t-seed/CommonVoice/Tamil/common_voice_ta_19642113.wav	neerainry amiahdu ulku	neerinry avaiadu ulku	neerainry amai adu ulku
608	/home/ubuntu/speech_data/t-seed/CommonVoice/Tamil/common_voice_ta_19642114.wav	samudaiam ninaitdumo  iyko  en	samudaiam ninaidddumo  iyko  en	samudaiam ninaitdumo  iyko  en
609	/home/ubuntu/speech_data/t-seed/CommonVoice/Tamil/common_voice_ta_19642116.wav	nenjme  nan cooruvatike kel 	nenjme nan coorv dike kel	nenjme nan cooruvatike kel
610	/home/ubuntu/speech_data/t-seed/CommonVoice/Tamil/common_voice_ta_19642266.wav	sndaiillai thannlandan dirand tale 	sndaiillai thannlandan dirandtale	sndaiillai thannlandan dirand tale
611	/home/ubuntu/speech_data/t-seed/CommonVoice/Tamil/common_voice_ta_19642267.wav	vembin bzhmbu viridrai bolvum	venbin bzhumbu virithraib bolvum	vembin bzhmbu viridrai bolvum
612	/home/ubuntu/speech_data/t-seed/CommonVoice/Tamil/common_voice_ta_19642268.wav	ippuvi awavit renr	ippuvi awavit renr	ippuvi awavit renr
