audios	text	without_lm	with_lm
/home/ubuntu/.cache/huggingface/datasets/downloads/extracted/bbc7e5ef7e1baed3b86a20ce9e146e069a26e1bebd1feadc09a550c84ff03cf0/cv-corpus-6.1-2020-12-11/ta/clips/common_voice_ta_19345238.mp3	சாற்றி லேதும் தவறே இல்லை	சாற்றிலேதும் தவரே இல்லை	சாற்றி லேதும் தவறே இல்லை
/home/ubuntu/.cache/huggingface/datasets/downloads/extracted/bbc7e5ef7e1baed3b86a20ce9e146e069a26e1bebd1feadc09a550c84ff03cf0/cv-corpus-6.1-2020-12-11/ta/clips/common_voice_ta_19345240.mp3	காடுபோல் இருப்பது கருதிக் கனைத்தார்	காடுபோல் எருப்பது கருதிக் கனைத்தார்	காடுபோல் இருப்பது கருதிக் கனைத்தார்
/home/ubuntu/.cache/huggingface/datasets/downloads/extracted/bbc7e5ef7e1baed3b86a20ce9e146e069a26e1bebd1feadc09a550c84ff03cf0/cv-corpus-6.1-2020-12-11/ta/clips/common_voice_ta_19345241.mp3	காப்பீர் என்று காப்புங் கட்டி	காப்பேயீர் என்று காப்புங் கட்டிக்	காப்பீர் என்று காப்புங் கட்டிக்
/home/ubuntu/.cache/huggingface/datasets/downloads/extracted/bbc7e5ef7e1baed3b86a20ce9e146e069a26e1bebd1feadc09a550c84ff03cf0/cv-corpus-6.1-2020-12-11/ta/clips/common_voice_ta_21330612.mp3	மன்னும் உலகம் மறைந்தொழியும் காலமட்டும்	மன்ணும் உலகம் மறைந்தொழியும் கால மட்டும்	மன்னும் உலகம் மறைந்தொழியும் காலமட்டும்
/home/ubuntu/.cache/huggingface/datasets/downloads/extracted/bbc7e5ef7e1baed3b86a20ce9e146e069a26e1bebd1feadc09a550c84ff03cf0/cv-corpus-6.1-2020-12-11/ta/clips/common_voice_ta_21330616.mp3	அவரவர்தம் வீடுநகர் நாடு காக்க	அவரவர்தம் வீடுனகர் நாடு காக்க	அவரவர்தம் வீடுநகர் நாடு காக்க
/home/ubuntu/.cache/huggingface/datasets/downloads/extracted/bbc7e5ef7e1baed3b86a20ce9e146e069a26e1bebd1feadc09a550c84ff03cf0/cv-corpus-6.1-2020-12-11/ta/clips/common_voice_ta_21330621.mp3	வள்ளலார் ராமலிங்க சுவாமிகள் ஆதி அந்தம் இல்லா அருட்பெருஞ்ஜோதியை அனுதினமும் வழிப்பட்டார்	வல்லலார்ராமலிங்க வாமிகள் ஆதியந்தம்கில்லா அருட்பெருஞ் சோதியை அணுதினமும் மலிபட்டார்	வள்ளலார் ராமலிங்க சுவாமிகள் ஆதி அந்தம் இல்லா அருட்பெருஞ்ஜோதியை அனுதினமும் விட்டார்
/home/ubuntu/.cache/huggingface/datasets/downloads/extracted/bbc7e5ef7e1baed3b86a20ce9e146e069a26e1bebd1feadc09a550c84ff03cf0/cv-corpus-6.1-2020-12-11/ta/clips/common_voice_ta_21330625.mp3	வாராயோ வாராயோ காதல் கொள்ள	வார யோவா ஆரா இுக்காதில் கண்ணநு	வாராயோ வா ஆடா காதில் கண்ணகி
/home/ubuntu/.cache/huggingface/datasets/downloads/extracted/bbc7e5ef7e1baed3b86a20ce9e146e069a26e1bebd1feadc09a550c84ff03cf0/cv-corpus-6.1-2020-12-11/ta/clips/common_voice_ta_21330626.mp3	குன்றுபோல் நின்றபடி குப்பன் உரைக்கின்றான்	குன்றுபோல் இன்றபடி குப்பன் உரைக்கின்றான்	குன்றுபோல் நின்றபடி குப்பன் உரைக்கின்றான்
/home/ubuntu/.cache/huggingface/datasets/downloads/extracted/bbc7e5ef7e1baed3b86a20ce9e146e069a26e1bebd1feadc09a550c84ff03cf0/cv-corpus-6.1-2020-12-11/ta/clips/common_voice_ta_21330630.mp3	மன்னவனே உன்அருமை மங்கை அமுதவல்லி	மன்னவெனே உன்அருமை மங்கை அமுதுவன்	மன்னவனே உன்அருமை மங்கை அமுது ன்
/home/ubuntu/.cache/huggingface/datasets/downloads/extracted/bbc7e5ef7e1baed3b86a20ce9e146e069a26e1bebd1feadc09a550c84ff03cf0/cv-corpus-6.1-2020-12-11/ta/clips/common_voice_ta_21330631.mp3	தெளிதமிழின் நடைபலவும் வல்லவனாம் கலைஞர்	தெளிதமிழின் நடைபழவும் மல்லவனாம் கலைஞஞர்	தெளிதமிழின் நடைபலவும் வல்லவனாம் கலைஞர்
/home/ubuntu/.cache/huggingface/datasets/downloads/extracted/bbc7e5ef7e1baed3b86a20ce9e146e069a26e1bebd1feadc09a550c84ff03cf0/cv-corpus-6.1-2020-12-11/ta/clips/common_voice_ta_21330639.mp3	ஒழுக்கம் உடையவர்க் கொல்லாவே தீய வழுக்கியும் வாயாற் சொலல்	ஒழுக்கம் உடையவர் கொல்லா வேதீய வழுக்கி் மாயார் சொல்லல்	ஒழுக்கம் உடையவர்க் கொல்லாவே தீய வழுக்கியும் வாயாற் சொல்லேல்
/home/ubuntu/.cache/huggingface/datasets/downloads/extracted/bbc7e5ef7e1baed3b86a20ce9e146e069a26e1bebd1feadc09a550c84ff03cf0/cv-corpus-6.1-2020-12-11/ta/clips/common_voice_ta_21330656.mp3	டுண்ணப்போம் போதுநீ ஓர்தட்டுத் தட்டிவிட்டாய்	துண்ணப்பம் போதில் நீஒர் தட்டுத் தட்டி விட்டாய்	டுண்ணப்போம் போது நீ ஓர்தட்டுத் தட்டிவிட்டாய்
/home/ubuntu/.cache/huggingface/datasets/downloads/extracted/bbc7e5ef7e1baed3b86a20ce9e146e069a26e1bebd1feadc09a550c84ff03cf0/cv-corpus-6.1-2020-12-11/ta/clips/common_voice_ta_21330660.mp3	கூழுக்குப் பற்பலர் வாடவும் சிற்சிலர்	கூடுக்குப் பற்பலர் வாடவும் சிற்சிலர்	கூழுக்குப் பற்பலர் வாடவும் சிற்சிலர்
/home/ubuntu/.cache/huggingface/datasets/downloads/extracted/bbc7e5ef7e1baed3b86a20ce9e146e069a26e1bebd1feadc09a550c84ff03cf0/cv-corpus-6.1-2020-12-11/ta/clips/common_voice_ta_22816266.mp3	யாரோ தெருவில் பேசிக்கொண்டார்களாம்	யாரோ தருவில் பேசுக் கொண் டார்க்கலாம்	யாரோ தெருவில் பேசு கொண்டார் கெலாம்
/home/ubuntu/.cache/huggingface/datasets/downloads/extracted/bbc7e5ef7e1baed3b86a20ce9e146e069a26e1bebd1feadc09a550c84ff03cf0/cv-corpus-6.1-2020-12-11/ta/clips/common_voice_ta_23573410.mp3	அறுவடை	அருவடை	அறுவடை
/home/ubuntu/.cache/huggingface/datasets/downloads/extracted/bbc7e5ef7e1baed3b86a20ce9e146e069a26e1bebd1feadc09a550c84ff03cf0/cv-corpus-6.1-2020-12-11/ta/clips/common_voice_ta_23573519.mp3	தண்ணீர் உரம் இடுதல்	தண்ணீர் உடம் இருதல்	தண்ணீர் இடம் இடுதல்
/home/ubuntu/.cache/huggingface/datasets/downloads/extracted/bbc7e5ef7e1baed3b86a20ce9e146e069a26e1bebd1feadc09a550c84ff03cf0/cv-corpus-6.1-2020-12-11/ta/clips/common_voice_ta_23573523.mp3	சங்கம் வைத்து தமிழ் வளர்த்த மதுரை	சங்கம் வைத்து தமிழ் வலர்த்தாத் மதூரே	சங்கம் வைத்து தமிழ் வளர்த்த மதுரை
/home/ubuntu/.cache/huggingface/datasets/downloads/extracted/bbc7e5ef7e1baed3b86a20ce9e146e069a26e1bebd1feadc09a550c84ff03cf0/cv-corpus-6.1-2020-12-11/ta/clips/common_voice_ta_23610797.mp3	என் கிட்ட மோதாதே	என்கிட்டம ஓகாதே	என் கிட்ட மாதே
/home/ubuntu/.cache/huggingface/datasets/downloads/extracted/bbc7e5ef7e1baed3b86a20ce9e146e069a26e1bebd1feadc09a550c84ff03cf0/cv-corpus-6.1-2020-12-11/ta/clips/common_voice_ta_23610826.mp3	நிலத்தைப் பதன்படுத்தல்	நிலத்தைப் பதம் படுத்தலே	நிலத்தைப் பதன்படுத்தல்
/home/ubuntu/.cache/huggingface/datasets/downloads/extracted/bbc7e5ef7e1baed3b86a20ce9e146e069a26e1bebd1feadc09a550c84ff03cf0/cv-corpus-6.1-2020-12-11/ta/clips/common_voice_ta_23611005.mp3	இட்லி வட தோச பொங்கல் இதெல்லாம் போடறோம்	எல்லி வடதோசத் ுங்கள் இதல்நாம் போடரோம்	இட்லி வட தோச தங்கள் இதெல்லாம் போடறோம்
/home/ubuntu/.cache/huggingface/datasets/downloads/extracted/bbc7e5ef7e1baed3b86a20ce9e146e069a26e1bebd1feadc09a550c84ff03cf0/cv-corpus-6.1-2020-12-11/ta/clips/common_voice_ta_23846370.mp3	ஞாலம் என்னும் தென்சொல் வழக்கற்றுப் போயிற்று	ஞாலம் என்னும் தென்சொல் வழக்கற்றுக் போயிற்று	ஞாலம் என்னும் தென்சொல் வழக்கற்றுப் போயிற்று
/home/ubuntu/.cache/huggingface/datasets/downloads/extracted/bbc7e5ef7e1baed3b86a20ce9e146e069a26e1bebd1feadc09a550c84ff03cf0/cv-corpus-6.1-2020-12-11/ta/clips/common_voice_ta_23846384.mp3	தரையில் பாயை விரித்துப்போட்டுப் படுத்தான்	பரையல் பாயை விரித்தப் பொட்டுப் படுத்தாம்	தரையில் பாயை விரித்துப்போட்டுப் படுத்தான்
/home/ubuntu/.cache/huggingface/datasets/downloads/extracted/bbc7e5ef7e1baed3b86a20ce9e146e069a26e1bebd1feadc09a550c84ff03cf0/cv-corpus-6.1-2020-12-11/ta/clips/common_voice_ta_23849072.mp3	சீனத்தினின்று கற்பூரம் கற்கண்டு சீனக்காரம் முதலியனவும்	சினத்து நின்று கற்புறும் கற்கண்ட சீனக்காரம் முதல் எனவும்	சிந்து நின்று கற்பூரம் கற்கண்டு சீனக்காரம் முதல் எதும்
/home/ubuntu/.cache/huggingface/datasets/downloads/extracted/bbc7e5ef7e1baed3b86a20ce9e146e069a26e1bebd1feadc09a550c84ff03cf0/cv-corpus-6.1-2020-12-11/ta/clips/common_voice_ta_23849083.mp3	தானது பொய்ப்பின் யானெவன் செய்கோ	தானது பொய்பிண் யானதன் செய்கோ	தானது பொய்ப்பின் யானும் செய்கோ
/home/ubuntu/.cache/huggingface/datasets/downloads/extracted/bbc7e5ef7e1baed3b86a20ce9e146e069a26e1bebd1feadc09a550c84ff03cf0/cv-corpus-6.1-2020-12-11/ta/clips/common_voice_ta_19373203.mp3	தலையாகிய அறமேபுரி	தலையார்விய அற மேன்புதில்	தலையாகிய அறமேபுரி
/home/ubuntu/.cache/huggingface/datasets/downloads/extracted/bbc7e5ef7e1baed3b86a20ce9e146e069a26e1bebd1feadc09a550c84ff03cf0/cv-corpus-6.1-2020-12-11/ta/clips/common_voice_ta_19373204.mp3	தவம் செய்த தவமாம் தையல்	தவம்செய்த தவமாம் டெயல்	தவம் செய்த தவமாம் தையல்
/home/ubuntu/.cache/huggingface/datasets/downloads/extracted/bbc7e5ef7e1baed3b86a20ce9e146e069a26e1bebd1feadc09a550c84ff03cf0/cv-corpus-6.1-2020-12-11/ta/clips/common_voice_ta_19373205.mp3	தமிழ் எங்கள் உரிமைச்செம் பயிருக்கு வேர்	தமிழ்என்வல் உரிமைச் செம்பேயி ருண்டுவேர்	தமிழ் என்றன் உரம் செம்பை ரெண்டு வேர்
/home/ubuntu/.cache/huggingface/datasets/downloads/extracted/bbc7e5ef7e1baed3b86a20ce9e146e069a26e1bebd1feadc09a550c84ff03cf0/cv-corpus-6.1-2020-12-11/ta/clips/common_voice_ta_19373206.mp3	இங்கிதன் மாண்பிற் கெதிரெது வேறே	உந்திதன் மாம்பிற் கெதிரது வேறே	இந்தத் மாண்பிற் கெதிரெது வேறே
