Unnamed: 0	audios	text	without_lm	with_lm
416	/home/ubuntu/speech_data/t-seed/LibriAdapt/en-us/laughter/nexus6/test/5142-33396-0062.wav	now she put her hand on his arm and smiled and said	now she put her hand on his arm and smiled and said	now she put her hand on his arm and smiled and said
417	/home/ubuntu/speech_data/t-seed/LibriAdapt/en-us/laughter/nexus6/test/5142-33396-0063.wav	and would he not be a good gift for our baby	and would he not be a good gift for a baby	and would he not be a good gift for a baby
418	/home/ubuntu/speech_data/t-seed/LibriAdapt/en-us/laughter/nexus6/test/5142-33396-0064.wav	your father thought a moment then looked at your mother and smiled	your father thought a moment then looked at her mother and smiled	your father thought a moment then looked at her mother and smiled
419	/home/ubuntu/speech_data/t-seed/LibriAdapt/en-us/laughter/nexus6/test/5142-33396-0065.wav	soft heart he said gently to her then to thorkel well let him go thorkel	soft heart he said gently to her then to turcel well let him go turkel	soft heart he said gently to her then to thorkel well let him go thorkel
420	/home/ubuntu/speech_data/t-seed/LibriAdapt/en-us/laughter/nexus6/test/5142-33396-0066.wav	then he turned to me again frowning	then he turned to me again frowning	then he turned to me again frowning
421	/home/ubuntu/speech_data/t-seed/LibriAdapt/en-us/laughter/nexus6/test/5142-33396-0067.wav	but young sharp tongue now that we have caught you we will put you into a trap that you cannot get out of	but young sharp tongue now that we have caught you we will put you into a track that you cannot get out of	but young sharp tongue now that we have caught you we will put you into a track that you cannot get out of
422	/home/ubuntu/speech_data/t-seed/LibriAdapt/en-us/laughter/nexus6/test/5142-33396-0068.wav	so i lived and now am your tooth thrall well it is the luck of war	so i lived and now am your toothhrowl well it is the luck of war	so i lived and now am your tooth thrall well it is the luck of war
423	/home/ubuntu/speech_data/t-seed/LibriAdapt/en-us/laughter/nexus6/test/5142-36586-0000.wav	it is manifest that man is now subject to much variability	it is manifest that man is now subject to much variability	it is manifest that man is now subject to much variability
424	/home/ubuntu/speech_data/t-seed/LibriAdapt/en-us/laughter/nexus6/test/5142-36586-0001.wav	so it is with the lower animals	so it is with the lower animals	so it is with the lower animals
425	/home/ubuntu/speech_data/t-seed/LibriAdapt/en-us/laughter/nexus6/test/5142-36586-0002.wav	the variability of multiple parts	the variability of multiple pards	the variability of multiple parts
426	/home/ubuntu/speech_data/t-seed/LibriAdapt/en-us/laughter/nexus6/test/5142-36586-0003.wav	but this subject will be more properly discussed when we treat of the different races of mankind	but this subject will be more properly discussed when we treat of the different races of mankind	but this subject will be more properly discussed when we treat of the different races of mankind
427	/home/ubuntu/speech_data/t-seed/LibriAdapt/en-us/laughter/nexus6/test/5142-36586-0004.wav	effects of the increased use and disuse of parts	effects are the increased use and disuse of parts	effects are the increased use and disuse of parts
428	/home/ubuntu/speech_data/t-seed/LibriAdapt/en-us/laughter/nexus6/test/8224-274384-0000.wav	he passed through henley saint albans and came so near to london as harrow on the hill	he passed through henry saint alburns and came so near to london as harrow on the hill	he passed through henry saint albans and came so near to london as harrow on the hill
429	/home/ubuntu/speech_data/t-seed/LibriAdapt/en-us/laughter/nexus6/test/8224-274384-0001.wav	the scottish generals and commissioners affected great surprise on the appearance of the king and though they paid him all the exterior respect due to his dignity they instantly set a guard upon him under color of protection and made him in reality a prisoner	the scottish generals and commissioners affected great surprise on the appearance of the king and though they paid him al thy exterior respect due to his dignity they instantly set a guard upon him under color of protection and made him in reality a prisoner	the scottish generals and commissioners affected great surprise on the appearance of the king and though they paid him all the exterior respect due to his dignity they instantly set a guard upon him under color of protection and made him in reality a prisoner
430	/home/ubuntu/speech_data/t-seed/LibriAdapt/en-us/laughter/nexus6/test/8224-274384-0002.wav	they informed the english parliament of this unexpected incident and assured them that they had entered into no private treaty with the king	they informed the english parliament of this unexpected incident and assured them that they had entered into no private treaty with the king	they informed the english parliament of this unexpected incident and assured them that they had entered into no private treaty with the king
431	/home/ubuntu/speech_data/t-seed/LibriAdapt/en-us/laughter/nexus6/test/8224-274384-0003.wav	or hath he given us any gift	or hath he given us any gift	or hath he given us any gift
432	/home/ubuntu/speech_data/t-seed/LibriAdapt/en-us/laughter/nexus6/test/8224-274384-0004.wav	and the men of israel answered the men of judah and said we have ten parts in the king and we have also more right in david than ye why then did ye despise us that our advice should not be first had in bringing back our king	and the men of israel answered the men of judah and said we have ten parts in the king and we have also more right in david than ye why then did ye despise us that our advice should not be first had in bringing back our king	and the men of israel answered the men of judah and said we have ten parts in the king and we have also more right in david than ye why then did ye despise us that our advice should not be first had in bringing back our king
433	/home/ubuntu/speech_data/t-seed/LibriAdapt/en-us/laughter/nexus6/test/8224-274384-0005.wav	another preacher after reproaching him to his face with his misgovernment ordered this psalm to be sung	another preacher after reproaching him to his face with his misgovernment ordered this som to be sung	another preacher after reproaching him to his face with his misgovernment ordered this son to be sung
434	/home/ubuntu/speech_data/t-seed/LibriAdapt/en-us/laughter/nexus6/test/8224-274384-0006.wav	the king stood up and called for that psalm which begins with these words	the king stood up and called for that som which begins with these words	the king stood up and called for that some which begins with these words
435	/home/ubuntu/speech_data/t-seed/LibriAdapt/en-us/laughter/nexus6/test/8224-274384-0007.wav	have mercy lord on me i pray for men would me devour	have mercy lord on me i pray for men would me devour	have mercy lord on me i pray for men would me devour
436	/home/ubuntu/speech_data/t-seed/LibriAdapt/en-us/laughter/nexus6/test/8224-274384-0008.wav	the good natured audience in pity to fallen majesty showed for once greater deference to the king than to the minister and sung the psalm which the former had called for	the good natured audience in pity to falleign majesty showed for once greater difference to the king than to the minister and sang the sogn which the former had called for	the good natured audience in pity to fallen majesty showed for once greater difference to the king than to the minister and sang the song which the former had called for
437	/home/ubuntu/speech_data/t-seed/LibriAdapt/en-us/laughter/nexus6/test/8224-274384-0009.wav	the parliament and the scots laid their proposals before the king	the parliament and the scots laid their proposal before the king	the parliament and the scots laid their proposals before the king
438	/home/ubuntu/speech_data/t-seed/LibriAdapt/en-us/laughter/nexus6/test/8224-274384-0010.wav	before the settlement of terms the administration must be possessed entirely by the parliaments of both kingdoms and how incompatible that scheme with the liberty of the king is easily imagined	before the settlement of terms the administration must be possessed entirely by the parliaments of both kingdoms and how incompatible that scheme with the liberty of the king is easily imagined	before the settlement of terms the administration must be possessed entirely by the parliaments of both kingdoms and how incompatible that scheme with the liberty of the king is easily imagined
